cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2022,House,10/23/22,TX-6,(unopposed),Jake Ellzey,4,Expert ratings adjusted for national environment,19.99438,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-6,(unopposed),Jake Ellzey,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-6,(unopposed),Jake Ellzey,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-6,(unopposed),Jake Ellzey,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-5,Tartisha Hill,Lance Gooden,4,Expert ratings adjusted for national environment,-32.28649,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-5,Tartisha Hill,Lance Gooden,3,Fundamentals (non-polling factors),-30.31222,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-5,Tartisha Hill,Lance Gooden,2,CANTOR (analysis of comparable disticts),-29.51646,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-5,Tartisha Hill,Lance Gooden,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-4,Iro Omere,Pat Fallon,4,Expert ratings adjusted for national environment,-36.96194,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-4,Iro Omere,Pat Fallon,3,Fundamentals (non-polling factors),-35.40343,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-4,Iro Omere,Pat Fallon,2,CANTOR (analysis of comparable disticts),-31.99585,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-4,Iro Omere,Pat Fallon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-38,Duncan F. Klussmann,Wesley Hunt,4,Expert ratings adjusted for national environment,-28.95468,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-38,Duncan F. Klussmann,Wesley Hunt,3,Fundamentals (non-polling factors),-27.03955,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-38,Duncan F. Klussmann,Wesley Hunt,2,CANTOR (analysis of comparable disticts),-22.7904,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-38,Duncan F. Klussmann,Wesley Hunt,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-37,Lloyd Doggett,Jenny Garcia Sharon,4,Expert ratings adjusted for national environment,36.77673,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-37,Lloyd Doggett,Jenny Garcia Sharon,3,Fundamentals (non-polling factors),38.4529,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-37,Lloyd Doggett,Jenny Garcia Sharon,2,CANTOR (analysis of comparable disticts),40.13763,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-37,Lloyd Doggett,Jenny Garcia Sharon,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-36,Jon Haire,Brian Babin,4,Expert ratings adjusted for national environment,-44.67753,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-36,Jon Haire,Brian Babin,3,Fundamentals (non-polling factors),-43.81401,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-36,Jon Haire,Brian Babin,2,CANTOR (analysis of comparable disticts),-34.34123,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-36,Jon Haire,Brian Babin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-35,Greg Casar,Dan McQueen,4,Expert ratings adjusted for national environment,36.7296,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-35,Greg Casar,Dan McQueen,3,Fundamentals (non-polling factors),40.00101,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-35,Greg Casar,Dan McQueen,2,CANTOR (analysis of comparable disticts),26.83473,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-35,Greg Casar,Dan McQueen,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-34,Vicente Gonzalez,Mayra Flores,4,Expert ratings adjusted for national environment,-1.875414,0,0,1.088925,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-34,Vicente Gonzalez,Mayra Flores,3,Fundamentals (non-polling factors),8.348712,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-34,Vicente Gonzalez,Mayra Flores,2,CANTOR (analysis of comparable disticts),8.53999,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-34,Vicente Gonzalez,Mayra Flores,1,Polls adjusted for house effects & other factors,4.019093,.7442334,.7442334,.7442334,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-33,Marc Veasey,Patrick David Gillespie,4,Expert ratings adjusted for national environment,40.55107,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-33,Marc Veasey,Patrick David Gillespie,3,Fundamentals (non-polling factors),42.55493,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-33,Marc Veasey,Patrick David Gillespie,2,CANTOR (analysis of comparable disticts),41.29955,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-33,Marc Veasey,Patrick David Gillespie,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-32,Colin Allred,Antonio Swad,4,Expert ratings adjusted for national environment,21.07094,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-32,Colin Allred,Antonio Swad,3,Fundamentals (non-polling factors),19.86747,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-32,Colin Allred,Antonio Swad,2,CANTOR (analysis of comparable disticts),26.67037,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-32,Colin Allred,Antonio Swad,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-3,Sandeep Srivastava,Keith Self,4,Expert ratings adjusted for national environment,-26.74069,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-3,Sandeep Srivastava,Keith Self,3,Fundamentals (non-polling factors),-24.28024,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-3,Sandeep Srivastava,Keith Self,2,CANTOR (analysis of comparable disticts),-20.12634,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-3,Sandeep Srivastava,Keith Self,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-31,(unopposed),John Carter,4,Expert ratings adjusted for national environment,19.99438,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-31,(unopposed),John Carter,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-31,(unopposed),John Carter,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-31,(unopposed),John Carter,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-30,Jasmine Crockett,James Rodgers,4,Expert ratings adjusted for national environment,44.72147,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-30,Jasmine Crockett,James Rodgers,3,Fundamentals (non-polling factors),47.73738,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-30,Jasmine Crockett,James Rodgers,2,CANTOR (analysis of comparable disticts),37.10255,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-30,Jasmine Crockett,James Rodgers,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-29,Sylvia Garcia,Robert Schafranek,4,Expert ratings adjusted for national environment,36.78266,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-29,Sylvia Garcia,Robert Schafranek,3,Fundamentals (non-polling factors),38.9994,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-29,Sylvia Garcia,Robert Schafranek,2,CANTOR (analysis of comparable disticts),35.65267,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-29,Sylvia Garcia,Robert Schafranek,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-28,Henry Cuellar,Cassy Garcia,4,Expert ratings adjusted for national environment,8.344469,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-28,Henry Cuellar,Cassy Garcia,3,Fundamentals (non-polling factors),5.126762,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-28,Henry Cuellar,Cassy Garcia,2,CANTOR (analysis of comparable disticts),12.9417,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-28,Henry Cuellar,Cassy Garcia,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-27,Maclovio Perez Jr.,Michael Cloud,4,Expert ratings adjusted for national environment,-37.24511,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-27,Maclovio Perez Jr.,Michael Cloud,3,Fundamentals (non-polling factors),-36.09294,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-27,Maclovio Perez Jr.,Michael Cloud,2,CANTOR (analysis of comparable disticts),-28.93783,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-27,Maclovio Perez Jr.,Michael Cloud,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-26,Mike Kolls,Michael C. Burgess,4,Expert ratings adjusted for national environment,-66.80992,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-26,Mike Kolls,Michael C. Burgess,3,Fundamentals (non-polling factors),-66.80992,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-26,Mike Kolls,Michael C. Burgess,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-26,Mike Kolls,Michael C. Burgess,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-25,(unopposed),Roger Williams,4,Expert ratings adjusted for national environment,19.99438,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-25,(unopposed),Roger Williams,3,Fundamentals (non-polling factors),-100,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-25,(unopposed),Roger Williams,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-25,(unopposed),Roger Williams,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-24,Jan McDowell,Beth Van Duyne,4,Expert ratings adjusted for national environment,-25.8301,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-24,Jan McDowell,Beth Van Duyne,3,Fundamentals (non-polling factors),-21.91522,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-24,Jan McDowell,Beth Van Duyne,2,CANTOR (analysis of comparable disticts),-27.3151,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-24,Jan McDowell,Beth Van Duyne,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-23,John Lira,Tony Gonzales,4,Expert ratings adjusted for national environment,-25.20171,0,0,1.066969,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-23,John Lira,Tony Gonzales,3,Fundamentals (non-polling factors),-9.499957,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-23,John Lira,Tony Gonzales,2,CANTOR (analysis of comparable disticts),-11.4964,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-23,John Lira,Tony Gonzales,1,Polls adjusted for house effects & other factors,-21.02898,.7002122,.7002122,.7002122,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-22,Jamie Kaye Jordan,Troy E. Nehls,4,Expert ratings adjusted for national environment,-29.78316,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-22,Jamie Kaye Jordan,Troy E. Nehls,3,Fundamentals (non-polling factors),-27.39425,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-22,Jamie Kaye Jordan,Troy E. Nehls,2,CANTOR (analysis of comparable disticts),-28.5905,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-22,Jamie Kaye Jordan,Troy E. Nehls,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-2,Robin Fulford,Dan Crenshaw,4,Expert ratings adjusted for national environment,-32.93117,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-2,Robin Fulford,Dan Crenshaw,3,Fundamentals (non-polling factors),-30.65929,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-2,Robin Fulford,Dan Crenshaw,2,CANTOR (analysis of comparable disticts),-32.92353,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-2,Robin Fulford,Dan Crenshaw,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-21,Claudia Andreana Zapata,Chip Roy,4,Expert ratings adjusted for national environment,-26.83095,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-21,Claudia Andreana Zapata,Chip Roy,3,Fundamentals (non-polling factors),-23.39483,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-21,Claudia Andreana Zapata,Chip Roy,2,CANTOR (analysis of comparable disticts),-28.62731,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-21,Claudia Andreana Zapata,Chip Roy,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-20,Joaquin Castro,Kyle Sinclair,4,Expert ratings adjusted for national environment,24.79169,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-20,Joaquin Castro,Kyle Sinclair,3,Fundamentals (non-polling factors),25.85352,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-20,Joaquin Castro,Kyle Sinclair,2,CANTOR (analysis of comparable disticts),28.17053,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-20,Joaquin Castro,Kyle Sinclair,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-19,Nathan Lewis,Jodey C. Arrington,4,Expert ratings adjusted for national environment,-76.35428,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-19,Nathan Lewis,Jodey C. Arrington,3,Fundamentals (non-polling factors),-76.35428,1.439034,1.439034,1.439034,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-19,Nathan Lewis,Jodey C. Arrington,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-19,Nathan Lewis,Jodey C. Arrington,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-18,Sheila Jackson Lee,Carmen Maria Montiel,4,Expert ratings adjusted for national environment,38.77787,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-18,Sheila Jackson Lee,Carmen Maria Montiel,3,Fundamentals (non-polling factors),40.65058,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-18,Sheila Jackson Lee,Carmen Maria Montiel,2,CANTOR (analysis of comparable disticts),40.57816,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-18,Sheila Jackson Lee,Carmen Maria Montiel,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-17,Mary Jo Woods,Pete Sessions,4,Expert ratings adjusted for national environment,-32.60632,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-17,Mary Jo Woods,Pete Sessions,3,Fundamentals (non-polling factors),-30.81396,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-17,Mary Jo Woods,Pete Sessions,2,CANTOR (analysis of comparable disticts),-28.47564,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-17,Mary Jo Woods,Pete Sessions,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-16,Veronica Escobar,Irene Armendariz-Jackson,4,Expert ratings adjusted for national environment,29.22103,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-16,Veronica Escobar,Irene Armendariz-Jackson,3,Fundamentals (non-polling factors),30.72908,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-16,Veronica Escobar,Irene Armendariz-Jackson,2,CANTOR (analysis of comparable disticts),32.73894,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-16,Veronica Escobar,Irene Armendariz-Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-15,Michelle Vallejo,Monica De La Cruz,4,Expert ratings adjusted for national environment,-3.096383,0,0,1.087101,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-15,Michelle Vallejo,Monica De La Cruz,3,Fundamentals (non-polling factors),3.543032,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-15,Michelle Vallejo,Monica De La Cruz,2,CANTOR (analysis of comparable disticts),-.9314954,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-15,Michelle Vallejo,Monica De La Cruz,1,Polls adjusted for house effects & other factors,-3.857616,.7405781,.7405781,.7405781,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-14,Mikal Williams,Randy Weber,4,Expert ratings adjusted for national environment,-40.32141,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-14,Mikal Williams,Randy Weber,3,Fundamentals (non-polling factors),-38.90158,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-14,Mikal Williams,Randy Weber,2,CANTOR (analysis of comparable disticts),-34.48095,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-14,Mikal Williams,Randy Weber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-13,Kathleen Brown,Ronny Jackson,4,Expert ratings adjusted for national environment,-46.57337,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-13,Kathleen Brown,Ronny Jackson,3,Fundamentals (non-polling factors),-45.24148,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-13,Kathleen Brown,Ronny Jackson,2,CANTOR (analysis of comparable disticts),-40.15038,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-13,Kathleen Brown,Ronny Jackson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-12,Trey J. Hunt,Kay Granger,4,Expert ratings adjusted for national environment,-34.22231,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-12,Trey J. Hunt,Kay Granger,3,Fundamentals (non-polling factors),-32.58952,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-12,Trey J. Hunt,Kay Granger,2,CANTOR (analysis of comparable disticts),-29.34317,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-12,Trey J. Hunt,Kay Granger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-1,Jrmar “JJ” Jefferson,Nathaniel Moran,4,Expert ratings adjusted for national environment,-53.4826,0,0,.7177314,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-1,Jrmar “JJ” Jefferson,Nathaniel Moran,3,Fundamentals (non-polling factors),-53.55184,0,1.284435,1.284435,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-1,Jrmar “JJ” Jefferson,Nathaniel Moran,2,CANTOR (analysis of comparable disticts),-35.44609,.8358126,.1545999,.1545999,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-1,Jrmar “JJ” Jefferson,Nathaniel Moran,1,Polls adjusted for house effects & other factors,,0,0,0,40000,11:43:34 23 Oct 2022
2022,House,10/23/22,TX-11,(unopposed),August Pfluger,4,Expert ratings adjusted for national environment,19.99438,0,0,0,40000,11:43:34 23 Oct 2022
